row	obs_hash	next_obs_hash	action	extrinsic	shaped	confidence	terminal	commit	obs_atoms	next_obs_atoms
44	5981398820649209433	8185300272718030888	1	0.010000	-0.009458	0.216274	0	0	87,91,54,256,45,55,48,44,49,57,56,44,53,56,44,48,44,48,44,49,52,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,55,55,44,50,48,53,44,53,49,44,48,44,48,44,49,53,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
45	8185300272718030888	16580274006459539288	1	0.010000	-0.017824	0.207589	0	0	87,91,54,256,45,55,55,44,50,48,53,44,53,49,44,48,44,48,44,49,53,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,56,51,44,50,49,49,44,52,53,44,48,44,48,44,49,54,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
46	16580274006459539288	13127077197733238780	1	0.010000	0.040089	0.207604	0	0	87,91,54,256,45,56,51,44,50,49,49,44,52,53,44,48,44,48,44,49,54,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,57,48,44,50,49,56,44,51,56,44,48,44,48,44,49,55,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
47	13127077197733238780	7905776821329382046	1	0.010000	-0.000723	0.207636	0	0	87,91,54,256,45,57,48,44,50,49,56,44,51,56,44,48,44,48,44,49,55,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,57,54,44,50,50,52,44,51,50,44,48,44,48,44,49,56,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
48	7905776821329382046	1078784941761200155	3	0.020000	0.092953	0.198202	0	0	87,91,54,256,45,57,54,44,50,50,52,44,51,50,44,48,44,48,44,49,56,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,49,48,57,44,50,51,55,44,49,57,44,49,50,56,44,48,44,49,57,59,65,91,51,256,45,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,49,50,56,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
49	1078784941761200155	17897871936454577201	1	0.010000	0.074005	0.206931	0	0	87,91,54,256,45,49,48,57,44,50,51,55,44,49,57,44,49,50,56,44,48,44,49,57,59,65,91,51,256,45,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,49,50,56,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,49,49,53,44,50,52,51,44,49,51,44,49,50,56,44,48,44,50,259,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,49,50,56,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
50	17897871936454577201	14684469657586890239	1	0.010000	0.025361	0.208709	0	0	87,91,54,256,45,49,49,53,44,50,52,51,44,49,51,44,49,50,56,44,48,44,50,259,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,49,50,56,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,49,50,50,44,50,53,48,44,54,44,49,50,56,44,48,44,50,49,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,49,50,56,44,49,50,56,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
51	14684469657586890239	17939187356149043816	3	-0.980000	-0.932713	0.222564	1	0	87,91,54,256,45,49,50,50,44,50,53,48,44,54,44,49,50,56,44,48,44,50,49,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,49,50,56,44,49,50,56,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,49,51,52,44,50,54,50,44,45,54,44,49,50,56,44,48,44,50,50,59,65,91,51,256,45,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,49,50,56,44,49,50,56,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,49
52	18415308252794022028	4896145274376737746	1	0.010000	0.046776	0.213354	0	0	87,91,54,256,48,44,49,50,56,44,49,50,56,44,48,44,49,50,56,44,259,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,54,44,49,51,52,44,49,50,50,44,48,44,49,50,56,44,49,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
53	4896145274376737746	4770890630799491471	4	0.020000	0.079947	0.196729	0	0	87,91,54,256,45,54,44,49,51,52,44,49,50,50,44,48,44,49,50,56,44,49,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,54,44,49,50,50,44,49,51,52,44,48,44,49,50,56,44,50,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
54	4770890630799491471	6000653307223624246	4	0.020000	0.092387	0.195249	0	0	87,91,54,256,54,44,49,50,50,44,49,51,52,44,48,44,49,50,56,44,50,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,57,44,49,48,57,44,49,52,55,44,48,44,48,44,51,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
55	6000653307223624246	769299969372363684	1	0.010000	0.097222	0.212953	0	0	87,91,54,256,49,57,44,49,48,57,44,49,52,55,44,48,44,48,44,51,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,51,44,49,49,53,44,49,52,49,44,48,44,49,50,56,44,52,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
56	769299969372363684	12660973506452292327	1	0.010000	0.035650	0.205304	0	0	87,91,54,256,49,51,44,49,49,53,44,49,52,49,44,48,44,49,50,56,44,52,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,54,44,49,50,50,44,49,51,52,44,48,44,49,50,56,44,53,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
57	12660973506452292327	5297669335444829607	1	0.010000	-0.010166	0.205309	0	0	87,91,54,256,54,44,49,50,50,44,49,51,52,44,48,44,49,50,56,44,53,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,48,44,49,50,56,44,49,50,56,44,48,44,49,50,56,44,54,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
58	5297669335444829607	14926914559200345724	1	0.010000	0.025087	0.205339	0	0	87,91,54,256,48,44,49,50,56,44,49,50,56,44,48,44,49,50,56,44,54,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,54,44,49,51,52,44,49,50,50,44,48,44,49,50,56,44,55,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
59	14926914559200345724	7596578201492469044	1	0.010000	0.009821	0.205376	0	0	87,91,54,256,45,54,44,49,51,52,44,49,50,50,44,48,44,49,50,56,44,55,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,49,51,44,49,52,49,44,49,49,53,44,48,44,49,50,56,44,57,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
60	7596578201492469044	11891866143867438172	1	0.010000	-0.001316	0.205401	0	0	87,91,54,256,45,49,51,44,49,52,49,44,49,49,53,44,48,44,49,50,56,44,57,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,49,57,44,49,52,55,44,49,48,57,44,48,44,48,44,49,259,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
61	11891866143867438172	172559974369527610	1	0.010000	0.050910	0.207197	0	0	87,91,54,256,45,49,57,44,49,52,55,44,49,48,57,44,48,44,48,44,49,259,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,50,54,44,49,53,52,44,49,48,50,44,48,44,48,44,49,49,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
62	172559974369527610	16881420408140868213	1	0.010000	-0.005714	0.207068	0	0	87,91,54,256,45,50,54,44,49,53,52,44,49,48,50,44,48,44,48,44,49,49,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,51,50,44,49,54,48,44,57,54,44,48,44,48,44,49,50,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
63	16881420408140868213	3822446212398048472	1	0.010000	0.004605	0.207100	0	0	87,91,54,256,45,51,50,44,49,54,48,44,57,54,44,48,44,48,44,49,50,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,51,56,44,49,54,54,44,57,48,44,48,44,48,44,49,51,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
64	3822446212398048472	1052453915935722071	1	0.010000	0.003906	0.207127	0	0	87,91,54,256,45,51,56,44,49,54,54,44,57,48,44,48,44,48,44,49,51,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,52,53,44,49,55,51,44,56,51,44,48,44,48,44,49,52,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
65	1052453915935722071	3165099754650703457	4	0.020000	0.104183	0.197267	0	0	87,91,54,256,45,52,53,44,49,55,51,44,56,51,44,48,44,48,44,49,52,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,51,50,44,49,54,48,44,57,54,44,48,44,48,44,49,53,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
66	3165099754650703457	12385911996144306727	1	0.010000	0.015716	0.213117	0	0	87,91,54,256,45,51,50,44,49,54,48,44,57,54,44,48,44,48,44,49,53,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,51,56,44,49,54,54,44,57,48,44,48,44,48,44,49,54,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
67	12385911996144306727	11619749363978399286	1	0.010000	-0.022947	0.207233	0	0	87,91,54,256,45,51,56,44,49,54,54,44,57,48,44,48,44,48,44,49,54,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,52,53,44,49,55,51,44,56,51,44,48,44,48,44,49,55,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
68	11619749363978399286	6395043031535953117	1	0.010000	-0.061456	0.207144	0	0	87,91,54,256,45,52,53,44,49,55,51,44,56,51,44,48,44,48,44,49,55,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,53,49,44,49,55,57,44,55,55,44,48,44,48,44,49,56,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
69	6395043031535953117	10587962499649169807	0	-0.020000	0.004720	0.200577	0	0	87,91,54,256,45,53,49,44,49,55,57,44,55,55,44,48,44,48,44,49,56,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,53,49,44,49,55,57,44,55,55,44,48,44,48,44,49,57,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
70	10587962499649169807	13012125568262459607	2	0.010000	0.057622	0.195636	0	0	87,91,54,256,45,53,49,44,49,55,57,44,55,55,44,48,44,48,44,49,57,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,52,53,44,49,55,51,44,56,51,44,48,44,48,44,50,259,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
71	13012125568262459607	11202571259885656317	1	0.010000	0.012813	0.211525	0	0	87,91,54,256,45,52,53,44,49,55,51,44,56,51,44,48,44,48,44,50,259,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,53,49,44,49,55,57,44,55,55,44,48,44,48,44,50,49,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
72	11202571259885656317	9481922361605625994	1	0.010000	-0.087772	0.207111	0	0	87,91,54,256,45,53,49,44,49,55,57,44,55,55,44,48,44,48,44,50,49,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,53,56,44,49,56,54,44,55,48,44,48,44,48,44,50,50,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
73	9481922361605625994	4595786526840327512	1	0.010000	-0.075651	0.207128	0	0	87,91,54,256,45,53,56,44,49,56,54,44,55,48,44,48,44,48,44,50,50,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,54,52,44,49,57,50,44,54,52,44,48,44,48,44,50,51,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
74	4595786526840327512	697525956253686011	0	-0.020000	-0.039131	0.200469	0	0	87,91,54,256,45,54,52,44,49,57,50,44,54,52,44,48,44,48,44,50,51,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,54,52,44,49,57,50,44,54,52,44,48,44,48,44,50,53,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
75	697525956253686011	16308137910374718581	1	0.010000	0.038340	0.215650	0	0	87,91,54,256,45,54,52,44,49,57,50,44,54,52,44,48,44,48,44,50,53,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,55,48,44,49,57,56,44,53,56,44,48,44,48,44,50,54,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
76	16308137910374718581	4312899802251714001	1	0.010000	0.015364	0.207174	0	0	87,91,54,256,45,55,48,44,49,57,56,44,53,56,44,48,44,48,44,50,54,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,55,55,44,50,48,53,44,53,49,44,48,44,48,44,50,55,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
77	4312899802251714001	10807427696652812553	1	0.010000	0.015083	0.207180	0	0	87,91,54,256,45,55,55,44,50,48,53,44,53,49,44,48,44,48,44,50,55,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,56,51,44,50,49,49,44,52,53,44,48,44,48,44,50,56,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
78	10807427696652812553	1299552554250924422	2	0.010000	0.047302	0.197156	0	0	87,91,54,256,45,56,51,44,50,49,49,44,52,53,44,48,44,48,44,50,56,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,55,55,44,50,48,53,44,53,49,44,48,44,48,44,50,57,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
79	1299552554250924422	11381777445154359896	0	-0.020000	0.006919	0.198350	0	0	87,91,54,256,45,55,55,44,50,48,53,44,53,49,44,48,44,48,44,50,57,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,55,55,44,50,48,53,44,53,49,44,48,44,48,44,51,259,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
80	11381777445154359896	6287110556717708660	4	0.020000	0.080736	0.195054	0	0	87,91,54,256,45,55,55,44,50,48,53,44,53,49,44,48,44,48,44,51,259,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,54,52,44,49,57,50,44,54,52,44,48,44,48,44,51,49,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
81	6287110556717708660	2259768163121143708	1	0.010000	0.011140	0.213878	0	0	87,91,54,256,45,54,52,44,49,57,50,44,54,52,44,48,44,48,44,51,49,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,55,48,44,49,57,56,44,53,56,44,48,44,48,44,51,50,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
82	2259768163121143708	9576740235572935508	1	0.010000	-0.067637	0.206992	0	0	87,91,54,256,45,55,48,44,49,57,56,44,53,56,44,48,44,48,44,51,50,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,55,55,44,50,48,53,44,53,49,44,48,44,48,44,51,51,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
83	9576740235572935508	5837777828023459332	1	0.010000	-0.010640	0.206991	0	0	87,91,54,256,45,55,55,44,50,48,53,44,53,49,44,48,44,48,44,51,51,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,56,51,44,50,49,49,44,52,53,44,48,44,48,44,51,52,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
84	5837777828023459332	1806707380753396676	1	0.010000	-0.011362	0.207005	0	0	87,91,54,256,45,56,51,44,50,49,49,44,52,53,44,48,44,48,44,51,52,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,57,48,44,50,49,56,44,51,56,44,48,44,48,44,51,53,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
85	1806707380753396676	18219097025797290645	2	0.010000	0.004009	0.197149	0	0	87,91,54,256,45,57,48,44,50,49,56,44,51,56,44,48,44,48,44,51,53,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,56,51,44,50,49,49,44,52,53,44,48,44,48,44,51,54,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
86	18219097025797290645	15234977391825494782	1	0.010000	0.000146	0.212448	0	0	87,91,54,256,45,56,51,44,50,49,49,44,52,53,44,48,44,48,44,51,54,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,57,48,44,50,49,56,44,51,56,44,48,44,48,44,51,55,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
87	15234977391825494782	5515652628143833336	1	0.010000	-0.038180	0.207042	0	0	87,91,54,256,45,57,48,44,50,49,56,44,51,56,44,48,44,48,44,51,55,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,45,57,54,44,50,50,52,44,51,50,44,48,44,48,44,51,56,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
